State,County/ Congressional District,Veteran Population*,Total Expenditure,Compensation & Pension,Construction,Education & Vocational Rehabilitation/ Employment,Loan Guaranty#,General Operating Expenses,Insurance & Indemnities,Medical Care,Unique Patients**
Indiana,BOONE,3791,17343,8546,0,893,0,0,367,7537,788
Indiana,BROWN,1425,7887,2766,0,262,0,0,55,4804,492
Indiana,CARROLL,1942,5865,2727,0,262,0,0,87,2789,366
Indiana,CASS,3341,17404,9231,0,533,0,0,127,7514,867
Indiana,CLARK,9089,63193,26222,0,3509,0,0,280,33181,2948
Indiana,CLAY,2341,12993,6347,0,804,0,0,78,5764,680
Indiana,CLINTON,2496,9734,4623,0,306,0,0,48,4757,438
Indiana,CRAWFORD,932,6251,2673,0,248,0,0,23,3307,317
Indiana,DAVIESS,1922,11387,6052,0,348,0,0,262,4724,552
Indiana,DEARBORN,4209,22265,9760,0,838,0,0,161,11506,1333
Indiana,DECATUR,1836,9344,3679,0,418,0,0,75,5172,506
Indiana,DE KALB,2765,20002,9493,0,509,0,0,23,9976,950
Indiana,DELAWARE,8727,49294,23734,0,2756,0,0,305,22498,2573
Indiana,DUBOIS,2903,11103,5738,0,789,0,0,79,4497,772
Indiana,ELKHART,10956,49544,25637,0,2080,0,0,638,21188,3383
Indiana,FAYETTE,2022,11362,5130,0,268,0,0,60,5903,600
Indiana,FLOYD,6648,35666,15874,0,1997,0,250,271,17274,1812
Indiana,FOUNTAIN,1343,8990,3802,0,230,0,0,20,4939,414
Indiana,FRANKLIN,1485,8642,3429,0,221,0,0,19,4973,511
Indiana,FULTON,1627,9330,3884,0,249,0,0,90,5107,549
Indiana,GIBSON,2399,12258,6150,0,653,0,0,139,5316,748
Indiana,GRANT,5368,95565,27265,999,2329,0,2056,319,62597,2826
Indiana,GREENE,3230,16894,9368,0,453,0,0,152,6921,825
Indiana,HAMILTON,17136,72657,40000,0,7101,0,0,1176,24380,2915
Indiana,HANCOCK,5823,40438,22821,0,2470,0,0,251,14896,1370
Indiana,HARRISON,2995,21836,9442,0,992,0,0,194,11208,1052
Indiana,HENDRICKS,13355,60596,28853,0,4110,0,0,524,27110,2752
Indiana,HENRY,3812,21692,11133,0,834,0,0,134,9590,963
Indiana,HOWARD,7368,41771,23482,0,2378,0,0,374,15536,1965
Indiana,HUNTINGTON,2639,18756,9573,0,881,0,0,172,8130,948
Indiana,JACKSON,2857,14117,6575,0,1104,0,0,117,6321,717
Indiana,JASPER,2503,10508,5549,0,673,0,0,87,4199,539
Indiana,JAY,1683,7361,3636,0,236,0,0,85,3403,496
Indiana,JEFFERSON,2624,12713,6433,0,406,0,0,61,5812,752
Indiana,JENNINGS,2164,12450,5714,0,267,0,0,24,6445,545
Indiana,JOHNSON,11834,68539,33247,0,6640,0,0,746,27907,2781
Indiana,KNOX,2791,16981,9648,0,722,0,0,112,6499,919
Indiana,KOSCIUSKO,4901,23736,10822,0,1252,0,0,209,11452,1374
Indiana,LAGRANGE,1707,8785,4320,0,273,0,0,144,4049,472
Indiana,LAKE,31423,159305,71735,0,8631,0,0,1983,76956,8087
Indiana,LA PORTE,10020,33768,17819,0,1689,0,0,320,13940,1983
Indiana,LAWRENCE,3744,21117,12145,0,947,0,0,63,7963,1171
Indiana,MADISON,10818,61457,32126,0,2420,0,0,373,26538,2806
Indiana,MARION,61688,534302,176258,4406,33482,0,50587,3753,265817,18491
Indiana,MARSHALL,2926,14339,7604,0,646,0,0,251,5837,942
Indiana,MARTIN,1009,5090,2982,0,147,0,0,57,1904,274
Indiana,MIAMI,3492,28558,14894,0,1040,0,0,34,12589,1513
Indiana,MONROE,7377,40365,18818,0,5283,0,0,846,15418,2304
Indiana,MONTGOMERY,3047,15378,6238,0,447,0,0,58,8635,684
Indiana,MORGAN,6658,41004,20048,0,2385,0,0,242,18328,1663
Indiana,NEWTON,1298,5018,2065,0,128,0,0,45,2780,286
Indiana,NOBLE,3036,18354,8357,0,438,0,0,69,9490,902
Indiana,OHIO,537,3627,1468,0,33,0,0,0,2126,195
Indiana,ORANGE,1577,7280,3648,0,317,0,0,273,3042,454
Indiana,OWEN,2139,12623,5919,0,332,0,0,126,6247,581
Indiana,PARKE,1324,8641,3822,0,163,0,0,9,4646,461
Indiana,PERRY,1559,6978,3243,0,207,0,0,54,3474,425
Indiana,PIKE,1003,4408,2248,0,84,0,0,82,1994,259
Indiana,PORTER,13331,48433,24568,0,3099,0,0,766,20000,2298
Indiana,POSEY,1963,9467,4998,0,331,0,0,40,4099,554
Indiana,PULASKI,1017,4822,2296,0,187,0,0,41,2299,277
Indiana,PUTNAM,2442,18430,8411,0,657,0,0,292,9070,749
Indiana,RANDOLPH,1727,11777,5418,0,364,0,0,146,5849,665
Indiana,RIPLEY,2374,13150,5778,0,406,0,0,178,6789,700
Indiana,RUSH,1487,6113,2813,0,158,0,0,32,3110,302
Indiana,ST. JOSEPH,17608,79396,42910,0,5357,0,0,1226,29904,5409
Indiana,SCOTT,2009,12750,5986,0,443,0,0,23,6298,624
Indiana,SHELBY,3658,19132,7560,0,769,0,0,88,10715,925
Indiana,SPENCER,1538,9874,4973,0,287,0,0,44,4570,465
Indiana,STARKE,1884,8025,3740,0,273,0,0,283,3729,474
Indiana,STEUBEN,2399,15856,7128,0,576,0,0,129,8024,746
Indiana,SULLIVAN,2127,8668,4661,0,246,0,0,107,3654,484
Indiana,SWITZERLAND,703,4357,1545,0,68,0,0,10,2733,259
Indiana,TIPPECANOE,10274,50340,24177,0,5173,0,0,513,20478,2150
Indiana,TIPTON,1290,6299,3363,0,194,0,0,55,2686,272
Indiana,UNION,491,3942,1586,0,173,0,0,44,2138,151
Indiana,VANDERBURGH,12873,79179,36707,0,3542,0,0,971,37958,4448
Indiana,VERMILLION,1440,11115,4107,0,286,0,0,36,6686,481
Indiana,VIGO,8167,45214,21350,0,2863,0,0,645,20356,2562
Indiana,WABASH,2472,17378,7925,0,334,0,0,140,8980,874
Indiana,WARREN,661,3871,1276,0,71,0,0,1,2523,210
Indiana,WARRICK,4863,26136,13825,0,1284,0,0,272,10755,1306
Indiana,WASHINGTON,2126,14532,5651,0,556,0,0,69,8256,695
Indiana,WAYNE,5625,36817,14945,0,1079,0,0,263,20531,1829
Indiana,WELLS,2005,10644,5173,0,403,0,0,27,5041,609
Indiana,WHITE,2011,10928,5950,0,332,0,0,246,4400,541
Indiana,WHITLEY,2756,13600,6943,0,475,0,0,135,6047,654
Kansas,ALLEN,1257,5513,2611,0,125,0,0,154,2624,290
Kansas,ANDERSON,659,2918,1384,0,121,0,0,8,1405,177
Kansas,ATCHISON,1306,8574,3557,0,421,0,0,64,4532,347
Kansas,BARBER,363,1934,789,0,20,0,0,113,1013,123
Kansas,BARTON,2024,8301,4163,0,372,0,0,105,3660,602
Kansas,BOURBON,1347,5948,2697,172,186,0,0,254,2639,369
Kansas,BROWN,975,4747,2485,0,118,0,0,42,2103,221
Kansas,BUTLER,5789,30459,13909,0,1978,0,0,322,14250,1266
Kansas,CHASE,281,1006,530,0,26,0,0,7,443,58
Kansas,CHAUTAUQUA,399,1976,682,0,24,0,0,59,1211,101
Kansas,CHEROKEE,1790,8218,4614,0,369,0,0,102,3133,497
Kansas,CHEYENNE,205,644,381,0,10,0,0,4,248,57
Kansas,CLARK,175,893,487,0,46,0,0,2,357,57
Kansas,CLAY,1023,7885,4984,0,621,0,0,3,2277,321
Kansas,CLOUD,905,4093,2240,0,195,0,0,92,1566,218
Kansas,COFFEY,709,3730,1952,0,170,0,0,2,1606,201
Kansas,COMANCHE,168,517,239,0,15,0,0,14,249,44
Kansas,COWLEY,2954,15859,6554,0,1034,0,0,231,8040,763
Kansas,CRAWFORD,2678,13125,7330,0,1444,0,0,223,4129,575
Kansas,DECATUR,259,1237,413,0,52,0,0,36,736,76
Kansas,DICKINSON,2259,18498,10736,0,1716,0,0,70,5976,700
Kansas,DONIPHAN,654,3512,1482,0,123,0,0,50,1856,197
Kansas,DOUGLAS,6632,35253,16122,0,5587,0,0,371,13173,1525
Kansas,EDWARDS,266,1238,552,0,229,0,0,2,456,89
Kansas,ELK,282,2109,1096,0,39,0,0,6,968,101
Kansas,ELLIS,1686,7972,3533,0,692,0,0,96,3652,594
Kansas,ELLSWORTH,578,3134,1216,0,117,0,0,48,1753,170
Kansas,FINNEY,1501,5303,2433,0,320,0,0,183,2367,299
Kansas,FORD,1269,7441,3236,0,409,0,0,90,3706,488
Kansas,FRANKLIN,2022,11352,5004,0,725,0,0,133,5491,542
Kansas,GEARY,5738,61838,35603,0,11645,0,0,378,14213,1834
Kansas,GOVE,187,580,385,0,25,0,0,1,169,67
Kansas,GRAHAM,208,871,408,0,6,0,0,2,455,61
Kansas,GRANT,294,1351,558,0,130,0,0,40,623,40
Kansas,GRAY,245,882,406,0,16,0,0,10,450,83
Kansas,GREELEY,89,172,107,0,18,0,0,0,47,12
Kansas,GREENWOOD,677,3781,1881,0,58,0,0,5,1838,173
Kansas,HAMILTON,176,590,223,0,5,0,0,6,355,35
Kansas,HARPER,486,2030,564,0,33,0,0,1,1432,105
Kansas,HARVEY,2533,11807,5484,0,690,0,0,186,5447,528
Kansas,HASKELL,172,622,377,0,56,0,0,0,189,35
Kansas,HODGEMAN,167,557,300,0,9,0,0,8,239,46
Kansas,JACKSON,1088,7906,4188,0,280,0,0,45,3392,380
Kansas,JEFFERSON,1829,14626,6004,0,479,0,0,91,8051,556
Kansas,JEWELL,263,1629,761,0,71,0,0,2,794,97
Kansas,JOHNSON,35516,162693,81842,0,15083,0,0,4145,61623,6757
Kansas,KEARNY,234,770,394,0,7,0,0,28,341,34
Kansas,KINGMAN,677,3287,1092,0,71,0,0,1,2123,186
Kansas,KIOWA,201,789,346,0,33,0,0,45,364,39
Kansas,LABETTE,1768,7609,3789,0,262,0,0,50,3509,429
Kansas,LANE,161,467,252,0,0,0,0,37,178,42
Kansas,LEAVENWORTH,11023,134750,51328,566,9518,0,9437,588,63313,3612
Kansas,LINCOLN,307,1750,666,0,68,0,0,3,1014,97
Kansas,LINN,824,6650,3514,0,103,0,0,49,2984,306
Kansas,LOGAN,228,823,495,0,13,0,0,2,313,69
Kansas,LYON,2275,12806,6324,0,763,0,0,124,5596,637
Kansas,MCPHERSON,2021,8776,3793,0,532,0,0,164,4287,483
Kansas,MARION,804,4609,2010,0,222,0,0,58,2320,219
Kansas,MARSHALL,981,4582,2467,0,177,0,0,17,1920,275
Kansas,MEADE,283,1240,534,0,31,0,0,11,663,82
Kansas,MIAMI,2442,11531,5967,0,530,0,0,124,4911,712
Kansas,MITCHELL,490,1883,880,0,77,0,0,68,858,140
Kansas,MONTGOMERY,2950,13310,7429,0,518,0,0,238,5126,684
Kansas,MORRIS,594,4916,2663,0,338,0,0,49,1866,201
Kansas,MORTON,176,746,396,0,0,0,0,194,156,29
Kansas,NEMAHA,802,3301,1590,0,75,0,0,119,1518,208
Kansas,NEOSHO,1296,6887,3234,0,264,0,0,49,3340,355
Kansas,NESS,261,852,389,0,27,0,0,6,429,88
Kansas,NORTON,389,1799,1026,0,56,0,0,29,688,130
Kansas,OSAGE,1535,12241,5612,0,377,0,0,74,6178,604
Kansas,OSBORNE,307,1361,748,0,57,0,0,15,542,87
Kansas,OTTAWA,476,3276,1492,0,127,0,0,148,1509,142
Kansas,PAWNEE,550,2890,1263,0,73,0,0,27,1527,179
Kansas,PHILLIPS,425,2546,1243,0,45,0,0,16,1242,176
Kansas,POTTAWATOMIE,1622,11915,5096,0,985,0,0,70,5764,550
Kansas,PRATT,726,2398,1168,0,92,0,0,25,1113,145
Kansas,RAWLINS,236,565,247,0,0,0,0,103,215,52
Kansas,RENO,5159,26817,11422,0,1221,0,0,442,13732,1455
Kansas,REPUBLIC,509,1923,947,0,71,0,0,11,894,118
Kansas,RICE,852,3110,1501,0,119,0,0,3,1488,199
Kansas,RILEY,5668,47418,23546,0,13384,0,0,559,9928,1298
Kansas,ROOKS,453,2827,1326,0,76,0,0,68,1356,148
Kansas,RUSH,308,1346,557,0,22,0,0,3,764,137
Kansas,RUSSELL,648,3368,1771,0,128,0,0,68,1401,234
Kansas,SALINE,4689,26256,11299,0,3177,0,0,430,11350,1439
Kansas,SCOTT,217,976,555,0,10,0,0,2,410,80
Kansas,SEDGWICK,37166,251166,100874,0,19467,0,10603,2644,117578,9868
Kansas,SEWARD,1131,2675,1230,0,162,0,0,8,1274,172
Kansas,SHAWNEE,15844,172661,65355,0,6651,0,3707,1435,95513,5937
Kansas,SHERIDAN,206,387,156,0,13,0,0,8,210,57
Kansas,SHERMAN,595,1980,998,0,84,0,0,12,886,119
Kansas,SMITH,304,2147,1124,0,21,0,0,1,1001,127
Kansas,STAFFORD,330,1562,766,0,39,0,0,2,755,89
Kansas,STANTON,108,97,55,0,0,0,0,0,42,13
Kansas,STEVENS,298,628,283,0,55,0,0,1,289,43
Kansas,SUMNER,2092,9922,4872,0,415,0,0,59,4576,451
Kansas,THOMAS,457,1416,736,0,56,0,0,7,616,114
Kansas,TREGO,239,2408,617,0,3,0,0,2,1786,112
Kansas,WABAUNSEE,656,4956,2533,0,268,0,0,16,2139,229
Kansas,WALLACE,110,381,276,0,20,0,0,0,85,28
Kansas,WASHINGTON,442,2149,1396,0,49,0,0,1,702,121
Kansas,WICHITA,141,335,245,0,19,0,0,1,70,23
Kansas,WILSON,828,3474,1831,0,106,0,0,83,1453,187
Kansas,WOODSON,375,1474,836,0,4,0,0,1,632,84
Kansas,WYANDOTTE,9444,75049,30827,0,3352,0,0,629,40241,3101
Kentucky,ADAIR,1175,8128,4507,0,404,0,0,20,3196,400
Kentucky,ALLEN,1419,8983,4989,0,540,0,0,81,3374,374
Kentucky,ANDERSON,1762,12395,6391,0,607,0,0,134,5263,525
Kentucky,BALLARD,743,4458,2066,0,121,0,0,29,2241,272
Kentucky,BARREN,2875,17814,10994,0,650,0,0,170,5999,688
Kentucky,BATH,780,7212,3646,0,108,0,0,44,3414,348
Kentucky,BELL,1848,14024,9243,0,385,0,0,34,4362,515
Kentucky,BOONE,9539,51551,22944,0,4064,0,0,436,24108,2337
Kentucky,BOURBON,1664,9744,4406,0,341,0,0,129,4869,519
Kentucky,BOYD,4669,35917,17967,0,1142,0,0,188,16620,1408
Kentucky,BOYLE,2516,15827,7852,0,535,0,0,116,7324,642
Kentucky,BRACKEN,708,3766,1897,0,165,0,0,36,1668,196
Kentucky,BREATHITT,849,7437,4560,0,79,0,0,49,2749,289
Kentucky,BRECKINRIDGE,1739,13145,6778,0,353,0,0,38,5977,577
Kentucky,BULLITT,7245,30758,14262,0,1774,0,0,192,14531,1595
Kentucky,BUTLER,1021,6356,3819,0,168,0,0,1,2368,242
Kentucky,CALDWELL,1043,7144,4009,0,282,0,0,27,2825,347
Kentucky,CALLOWAY,2708,20037,10394,0,1691,0,0,244,7707,730
Kentucky,CAMPBELL,6074,45184,14787,0,2824,0,0,377,27196,1953
Kentucky,CARLISLE,393,2416,1307,0,43,0,0,1,1065,139
Kentucky,CARROLL,1193,5109,2515,0,215,0,0,26,2353,280
Kentucky,CARTER,1501,18236,9264,0,308,0,0,52,8611,701
Kentucky,CASEY,972,8174,4081,0,149,0,0,14,3930,440
Kentucky,CHRISTIAN,8082,78074,45989,0,11976,0,0,328,19781,2277
Kentucky,CLARK,3119,23141,9961,0,699,0,0,165,12316,1001
Kentucky,CLAY,1180,8637,4783,0,124,0,0,15,3714,355
Kentucky,CLINTON,654,5235,3167,0,186,0,0,34,1848,220
Kentucky,CRITTENDEN,685,4809,2655,0,170,0,0,15,1969,222
Kentucky,CUMBERLAND,511,3604,2238,0,61,0,0,24,1281,124
Kentucky,DAVIESS,7889,46962,26136,0,2252,0,0,452,18123,2224
Kentucky,EDMONSON,900,5501,2716,0,95,0,0,30,2659,302
Kentucky,ELLIOTT,265,1884,908,0,41,0,0,0,935,94
Kentucky,ESTILL,1078,9079,4749,0,231,0,0,29,4070,346
Kentucky,FAYETTE,19486,163320,58310,1094,10907,0,3044,1327,88637,6291
Kentucky,FLEMING,946,9239,4032,0,257,0,0,40,4910,404
Kentucky,FLOYD,1863,20763,12280,0,505,0,0,126,7852,845
Kentucky,FRANKLIN,4497,27141,13075,0,1415,0,0,287,12363,1060
Kentucky,FULTON,497,5005,2534,0,155,0,0,45,2271,179
Kentucky,GALLATIN,744,3461,1640,0,109,0,0,10,1703,178
Kentucky,GARRARD,1128,11984,4948,0,470,0,0,63,6502,499
Kentucky,GRANT,2143,11952,6050,0,578,0,0,49,5275,496
Kentucky,GRAVES,2594,20323,10402,0,521,0,0,56,9344,1034
Kentucky,GRAYSON,1972,13653,8282,0,301,0,0,33,5037,636
Kentucky,GREEN,991,4451,2404,0,162,0,0,71,1815,246
Kentucky,GREENUP,3224,22809,12455,0,353,0,0,140,9861,1028
Kentucky,HANCOCK,776,3968,2194,0,181,0,0,60,1533,189
Kentucky,HARDIN,16211,186594,126421,0,21713,0,0,1018,37443,5119
Kentucky,HARLAN,1834,21200,13701,0,375,0,0,62,7062,701
Kentucky,HARRISON,1381,8860,4534,0,162,0,0,18,4145,444
Kentucky,HART,1302,8704,4607,0,174,0,0,17,3906,373
Kentucky,HENDERSON,3120,18725,9423,0,521,0,0,106,8674,1057
Kentucky,HENRY,1377,7968,3764,0,365,0,0,46,3793,312
Kentucky,HICKMAN,379,2199,1022,0,58,0,0,10,1108,135
Kentucky,HOPKINS,3609,24529,14414,0,752,0,0,169,9194,1212
Kentucky,JACKSON,559,6810,3356,0,144,0,0,24,3286,258
Kentucky,JEFFERSON,53088,421921,153381,13888,27484,0,38873,3833,184462,16188
Kentucky,JESSAMINE,3426,35622,12852,130,1330,0,1384,335,19591,1315
Kentucky,JOHNSON,1618,19012,10870,0,451,0,0,64,7627,690
Kentucky,KENTON,12359,68934,24997,0,4078,0,0,691,39169,3271
Kentucky,KNOTT,764,7516,4229,0,105,0,0,40,3143,387
Kentucky,KNOX,2078,14239,7357,0,539,0,0,77,6266,627
Kentucky,LARUE,1341,7561,4588,0,254,0,0,68,2651,324
Kentucky,LAUREL,3581,34859,18089,0,795,0,0,325,15650,1525
Kentucky,LAWRENCE,921,12133,6216,0,168,0,0,28,5720,432
Kentucky,LEE,470,5560,2401,0,59,0,0,1,3099,205
Kentucky,LESLIE,428,4385,2481,0,124,0,0,11,1769,191
Kentucky,LETCHER,1175,11902,7410,0,276,0,0,31,4184,445
Kentucky,LEWIS,838,7895,3679,0,196,0,0,57,3962,319
Kentucky,LINCOLN,1660,16219,7826,0,416,0,0,80,7896,689
Kentucky,LIVINGSTON,850,5553,3025,0,196,0,0,8,2323,285
Kentucky,LOGAN,2081,14608,7373,0,546,0,0,50,6639,538
Kentucky,LYON,767,5467,3183,0,140,0,0,31,2113,260
Kentucky,MCCRACKEN,5886,39209,18978,0,1275,0,0,364,18591,2005
Kentucky,MCCREARY,1182,13568,7544,0,397,0,0,3,5624,541
Kentucky,MCLEAN,810,3842,2271,0,105,0,0,5,1461,185
Kentucky,MADISON,6069,54211,25874,0,5182,0,0,449,22706,2250
Kentucky,MAGOFFIN,406,5646,3048,0,78,0,0,1,2520,225
Kentucky,MARION,1299,7072,3917,10,237,0,317,53,2538,327
Kentucky,MARSHALL,2970,17505,9143,0,558,0,0,98,7705,993
Kentucky,MARTIN,518,5068,2907,0,43,0,0,0,2117,196
Kentucky,MASON,1332,8727,3740,0,263,0,0,34,4690,392
Kentucky,MEADE,3715,24368,13455,0,1865,0,0,25,9023,1146
Kentucky,MENIFEE,460,4522,2193,0,142,0,0,0,2187,172
Kentucky,MERCER,1692,13349,6417,0,329,0,0,180,6423,558
Kentucky,METCALFE,655,3928,2406,0,103,0,0,9,1411,161
Kentucky,MONROE,592,4112,2672,0,103,0,0,93,1244,150
Kentucky,MONTGOMERY,1995,15460,6792,0,450,0,0,113,8106,664
Kentucky,MORGAN,992,4553,2583,0,113,0,0,30,1827,226
Kentucky,MUHLENBERG,2107,12805,8394,0,318,0,0,82,4010,520
Kentucky,NELSON,3492,20896,10342,0,1135,0,0,415,9005,952
Kentucky,NICHOLAS,574,4817,1784,0,65,0,0,0,2967,215
Kentucky,OHIO,2000,12735,7195,0,333,0,0,110,5096,541
Kentucky,OLDHAM,5067,20495,9882,0,1918,0,0,214,8482,903
Kentucky,OWEN,928,3452,1043,0,66,0,0,0,2344,230
Kentucky,OWSLEY,253,2826,1977,0,8,0,0,0,840,79
Kentucky,PENDLETON,1230,7115,2847,0,282,0,0,1,3985,356
Kentucky,PERRY,1350,18908,12785,0,332,0,0,47,5743,662
Kentucky,PIKE,3389,30826,19770,0,896,0,0,282,9878,1264
Kentucky,POWELL,978,10206,5373,0,149,0,0,46,4637,373
Kentucky,PULASKI,5057,46331,25446,422,1536,0,189,217,18521,2193
Kentucky,ROBERTSON,180,1232,577,0,43,0,0,10,602,54
Kentucky,ROCKCASTLE,882,8372,4503,0,117,0,0,34,3717,394
Kentucky,ROWAN,1427,12861,5460,0,658,0,0,33,6709,542
Kentucky,RUSSELL,1303,10063,5352,0,207,0,0,79,4425,490
Kentucky,SCOTT,3548,22268,10245,0,1279,0,0,92,10652,971
Kentucky,SHELBY,3467,15286,7163,0,1007,0,0,261,6856,731
Kentucky,SIMPSON,1378,9782,5526,0,259,0,0,310,3687,379
Kentucky,SPENCER,1142,7663,3503,0,332,0,0,38,3790,355
Kentucky,TAYLOR,1443,11831,6433,0,797,0,0,78,4523,488
Kentucky,TODD,904,6061,3760,0,325,0,0,21,1955,236
Kentucky,TRIGG,1367,12644,8220,0,641,0,0,127,3657,450
Kentucky,TRIMBLE,706,4353,2210,0,64,0,0,4,2075,212
Kentucky,UNION,996,7302,4248,0,173,0,0,64,2816,386
Kentucky,WARREN,7817,49641,29475,0,4512,0,0,302,15351,1888
Kentucky,WASHINGTON,668,4284,2226,0,267,0,0,92,1698,209
Kentucky,WAYNE,1522,10522,5839,0,214,0,0,38,4431,535
Kentucky,WEBSTER,914,5702,3418,0,132,0,0,30,2121,304
Kentucky,WHITLEY,2497,29021,18578,0,1185,0,0,336,8922,885
Kentucky,WOLFE,413,4492,2249,0,91,0,0,32,2120,174
Kentucky,WOODFORD,1961,13666,5888,0,629,0,0,106,7042,568
Louisiana,ACADIA,3750,24792,13261,0,741,0,0,283,10508,1061
Louisiana,ALLEN,1859,12421,6361,0,335,0,0,39,5685,548
Louisiana,ASCENSION,6925,36014,20307,0,3034,0,0,494,12178,1289
Louisiana,ASSUMPTION,1425,7211,4135,0,144,0,0,78,2854,327
Louisiana,AVOYELLES,2989,27085,14898,0,526,0,0,149,11512,1166
Louisiana,BEAUREGARD,3576,39677,25020,0,3176,0,0,225,11256,1257
Louisiana,BIENVILLE,1087,11069,4870,0,191,0,0,46,5961,419
Louisiana,BOSSIER,14348,118935,66371,0,12181,0,0,908,39474,3892
Louisiana,CADDO,22001,182144,79194,640,10271,0,1545,1932,88562,6688
Louisiana,CALCASIEU,15691,85794,46643,0,5050,0,0,1093,33007,3627
Louisiana,CALDWELL,766,5298,3011,0,121,0,0,17,2149,226
Louisiana,CAMERON,563,1231,575,0,10,0,0,15,631,86
Louisiana,CATAHOULA,610,6889,3517,0,219,0,0,78,3075,270
Louisiana,CLAIBORNE,1214,7329,3725,0,247,0,0,52,3305,339
Louisiana,CONCORDIA,1219,10038,5312,0,220,0,0,44,4463,503
Louisiana,DE SOTO,2011,14590,7303,0,503,0,0,69,6715,599
Louisiana,EAST BATON ROUGE,28823,173000,87492,708,17767,0,2913,2560,61560,6022
Louisiana,EAST CARROLL,525,2433,1310,0,11,0,0,34,1077,114
Louisiana,EAST FELICIANA,1885,10955,7339,0,375,0,0,82,3159,435
Louisiana,EVANGELINE,1896,14613,8240,0,220,0,0,111,6041,628
Louisiana,FRANKLIN,1298,10473,6280,0,155,0,0,54,3984,493
Louisiana,GRANT,1927,21366,9454,0,451,0,0,58,11403,835
Louisiana,IBERIA,4712,25590,15952,0,974,0,0,130,8534,1241
Louisiana,IBERVILLE,2390,13677,7005,0,493,0,0,124,6054,480
Louisiana,JACKSON,1192,9394,5139,0,240,0,0,68,3947,383
Louisiana,JEFFERSON,26846,178589,87722,0,11948,0,0,2314,76605,5924
Louisiana,JEFFERSON DAVIS,2003,17265,9468,0,376,0,0,150,7271,824
Louisiana,LAFAYETTE,14851,86978,50047,0,8257,0,0,794,27880,3866
Louisiana,LAFOURCHE,4896,26458,14280,0,1597,0,0,195,10386,1365
Louisiana,LA SALLE,961,8779,4258,0,151,0,0,44,4327,332
Louisiana,LINCOLN,2387,21898,13247,0,1796,0,0,179,6676,647
Louisiana,LIVINGSTON,9245,46470,25158,0,4009,0,0,309,16993,1777
Louisiana,MADISON,716,6261,2738,0,96,0,0,59,3367,276
Louisiana,MOREHOUSE,2030,13922,7743,0,420,0,0,89,5670,663
Louisiana,NATCHITOCHES,2599,26617,12744,0,1132,0,0,145,12596,1040
Louisiana,ORLEANS,18597,505999,75449,287410,13485,0,22565,1843,105246,6875
Louisiana,OUACHITA,10644,76627,44376,0,3916,0,0,589,27746,3484
Louisiana,PLAQUEMINES,1593,9404,4990,0,1724,0,0,14,2676,302
Louisiana,POINTE COUPEE,1679,8772,5767,0,272,0,0,66,2666,336
Louisiana,RAPIDES,11227,154016,64713,0,5288,0,1554,744,81717,5207
Louisiana,RED RIVER,517,4078,2063,0,99,0,0,1,1915,155
Louisiana,RICHLAND,1334,9518,5748,0,376,0,0,108,3286,411
Louisiana,SABINE,1824,17271,9145,0,261,0,0,56,7809,676
Louisiana,ST. BERNARD,2395,15212,6427,0,954,0,0,42,7789,515
Louisiana,ST. CHARLES,4027,17152,8383,0,1596,0,0,75,7098,640
Louisiana,ST. HELENA,756,4111,2017,0,87,0,0,1,2006,196
Louisiana,ST. JAMES,1509,8349,4525,0,223,0,0,109,3492,329
Louisiana,ST. JOHN THE BAPTIST,3120,25436,12396,0,961,0,0,82,11997,950
Louisiana,ST. LANDRY,5736,44317,25953,0,1378,0,0,410,16576,1889
Louisiana,ST. MARTIN,3270,19520,11227,0,842,0,0,94,7358,959
Louisiana,ST. MARY,3352,17224,8637,0,776,0,0,165,7646,920
Louisiana,ST. TAMMANY,21743,131284,76914,0,9355,0,0,1409,43606,4609
Louisiana,TANGIPAHOA,8951,59533,30008,0,3662,0,0,365,25498,2307
Louisiana,TENSAS,439,2642,1139,0,27,0,0,20,1456,107
Louisiana,TERREBONNE,7193,33248,18077,0,2067,0,0,263,12841,1728
Louisiana,UNION,1736,12276,6884,0,264,0,0,70,5056,580
Louisiana,VERMILION,3261,19478,12524,0,857,0,0,187,5910,909
Louisiana,VERNON,8042,75869,49369,0,7907,0,0,217,18377,2520
Louisiana,WASHINGTON,3801,28445,16680,0,823,0,0,190,10752,1236
Louisiana,WEBSTER,3422,27658,13685,0,897,0,0,139,12937,1116
Louisiana,WEST BATON ROUGE,1347,9798,4971,0,503,0,0,136,4189,367
Louisiana,WEST CARROLL,823,4154,2593,0,34,0,0,56,1471,218
Louisiana,WEST FELICIANA,1417,3143,1925,0,236,0,0,40,942,114
Louisiana,WINN,1259,8563,4555,0,149,0,0,37,3821,357
Massachusetts,BARNSTABLE,19689,107898,58037,26,6529,0,2899,2807,37601,4723
Massachusetts,BERKSHIRE,11141,57364,27106,0,1844,0,0,906,27508,2179
Massachusetts,BRISTOL,32743,220416,105566,0,15374,0,0,2776,96701,8114
Massachusetts,DUKES,1004,3390,1903,0,236,0,0,62,1188,199
Massachusetts,ESSEX,41683,235853,111056,0,22939,0,0,4326,97532,8779
Massachusetts,FRANKLIN,6263,36782,16711,0,1748,0,0,527,17797,1685
Massachusetts,HAMPDEN,32875,196417,101307,0,14121,0,0,2553,78436,7750
Massachusetts,HAMPSHIRE,11090,95047,35284,1049,4507,0,1095,1093,52018,2869
