State,County/ Congressional District,Veteran Population*,Total Expenditure,Compensation & Pension,Construction,Education & Vocational Rehabilitation/ Employment,Loan Guaranty#,General Operating Expenses,Insurance & Indemnities,Medical Care,Unique Patients**
Indiana,DE KALB,2847,12427,5758,0,614,0,0,155,5899,885
Indiana,DELAWARE,8766,35236,16401,0,2460,0,0,760,15614,2528
Indiana,DUBOIS,3028,7032,3358,0,371,0,0,118,3184,782
Indiana,ELKHART,11897,32598,16428,0,1552,0,0,347,14270,3402
Indiana,FAYETTE,2071,7263,3747,0,321,0,0,26,3168,523
Indiana,FLOYD,7397,23209,10351,0,1371,0,134,224,11130,1724
Indiana,FOUNTAIN,1360,6623,1897,0,104,0,0,58,4563,439
Indiana,FRANKLIN,1930,6829,3398,0,234,0,0,72,3125,463
Indiana,FULTON,1609,6898,2639,0,263,0,0,79,3917,533
Indiana,GIBSON,2392,7883,4365,0,333,0,0,105,3081,685
Indiana,GRANT,5512,80104,22572,3622,840,0,2952,147,49972,2792
Indiana,GREENE,3113,10789,5939,0,360,0,0,167,4323,811
Indiana,HAMILTON,14632,42026,21768,0,4427,0,0,1699,14132,2307
Indiana,HANCOCK,5375,24224,13840,0,1330,0,0,388,8666,1121
Indiana,HARRISON,3551,15095,6597,0,679,0,0,164,7656,1054
Indiana,HENDRICKS,12817,37191,17671,0,3264,0,0,821,15434,2098
Indiana,HENRY,4370,13922,6595,0,634,0,0,255,6439,877
Indiana,HOWARD,7318,24401,13519,0,1296,0,0,364,9222,1490
Indiana,HUNTINGTON,2966,11780,5503,0,325,0,0,144,5808,930
Indiana,JACKSON,3044,10227,4738,0,373,0,0,110,5005,801
Indiana,JASPER,2753,6630,2869,0,459,0,0,112,3189,541
Indiana,JAY,1903,5897,2055,0,160,0,0,30,3652,526
Indiana,JEFFERSON,2825,10451,5661,0,258,0,0,143,4389,828
Indiana,JENNINGS,2329,8378,3951,0,282,0,0,92,4054,523
Indiana,JOHNSON,11304,37161,16044,0,3003,0,0,613,17502,2289
Indiana,KNOX,3182,11684,6493,0,569,0,0,233,4389,931
Indiana,KOSCIUSKO,5675,16535,6965,0,601,0,0,245,8724,1452
Indiana,LAGRANGE,1855,5753,2476,0,179,0,0,170,2928,449
Indiana,LAKE,38618,107197,46800,0,6660,0,0,1936,51801,7628
Indiana,LA PORTE,10613,23857,11157,0,1494,0,0,498,10707,1897
Indiana,LAWRENCE,4025,13738,7252,0,745,0,0,271,5470,1048
Indiana,MADISON,12542,40858,20500,0,1373,0,0,405,18580,2496
Indiana,MARION,59616,350391,114327,6656,17501,0,29489,3515,178902,17166
Indiana,MARSHALL,3093,9563,4072,0,561,0,0,159,4771,914
Indiana,MARTIN,1083,3331,1781,0,140,0,0,49,1359,302
Indiana,MIAMI,4145,18675,9628,0,776,0,0,54,8216,1225
Indiana,MONROE,7207,25338,11830,0,3543,0,0,903,9062,2196
Indiana,MONTGOMERY,3099,9209,3244,0,262,0,0,50,5654,692
Indiana,MORGAN,6667,19474,8671,0,983,0,0,264,9556,1345
Indiana,NEWTON,1549,3832,1485,0,158,0,0,27,2162,281
Indiana,NOBLE,3477,11006,4607,0,773,0,0,149,5478,883
Indiana,OHIO,619,1887,797,0,57,0,0,22,1011,193
Indiana,ORANGE,1693,5419,2723,0,258,0,0,134,2304,476
Indiana,OWEN,2718,6990,3518,0,286,0,0,43,3142,483
Indiana,PARKE,1413,5337,2252,0,101,0,0,14,2970,437
Indiana,PERRY,1626,4870,2502,0,57,0,0,89,2221,447
Indiana,PIKE,1163,3261,2062,0,84,0,0,11,1105,256
Indiana,PORTER,14440,29438,13954,0,3128,0,0,700,11657,2047
Indiana,POSEY,2166,6823,3638,0,452,0,0,224,2509,504
Indiana,PULASKI,1134,3393,1538,0,257,0,0,23,1574,278
Indiana,PUTNAM,2787,10433,4632,0,452,0,0,117,5233,674
Indiana,RANDOLPH,1941,8577,3781,0,198,0,0,53,4545,681
Indiana,RIPLEY,2173,8095,3526,0,254,0,0,54,4261,658
Indiana,RUSH,1701,4682,2224,0,253,0,0,122,2083,313
Indiana,ST JOSEPH,19357,46153,24491,0,4161,0,0,917,16585,5188
Indiana,SCOTT,1927,8050,3294,0,254,0,0,36,4466,644
Indiana,SHELBY,4005,13331,5481,0,505,0,0,62,7283,880
Indiana,SPENCER,1805,6339,3392,0,216,0,0,162,2568,438
Indiana,STARKE,1917,5609,2568,0,219,0,0,43,2779,442
Indiana,STEUBEN,2492,8762,4365,0,341,0,0,95,3961,709
Indiana,SULLIVAN,2151,6057,3119,0,187,0,0,288,2462,473
Indiana,SWITZERLAND,966,3425,1506,0,110,0,0,26,1783,231
Indiana,TIPPECANOE,10233,37078,15850,0,4212,0,0,1164,15852,2054
Indiana,TIPTON,1355,4465,2426,0,197,0,0,11,1831,243
Indiana,UNION,574,2149,741,0,35,0,0,13,1360,137
Indiana,VANDERBURGH,13555,51891,25610,0,3393,0,0,1013,21876,4338
Indiana,VERMILLION,1710,6814,2656,0,182,0,0,22,3954,496
Indiana,VIGO,7553,30038,14671,0,1662,0,0,434,13272,2697
Indiana,WABASH,3046,11977,5501,0,378,0,0,194,5902,839
Indiana,WARREN,754,3817,1091,0,115,0,0,19,2591,223
Indiana,WARRICK,5727,14878,8538,0,906,0,0,199,5235,1110
Indiana,WASHINGTON,2254,11510,4453,0,442,0,0,154,6462,734
Indiana,WAYNE,6243,24440,9529,0,982,0,0,118,13811,1856
Indiana,WELLS,2287,5825,2633,0,293,0,0,24,2875,546
Indiana,WHITE,2298,7312,3387,0,268,0,0,77,3580,557
Indiana,WHITLEY,2645,7734,3430,0,464,0,0,128,3711,652
Kansas,ALLEN,1105,3858,1615,0,98,0,0,263,1881,321
Kansas,ANDERSON,547,2534,1091,0,110,0,0,89,1244,197
Kansas,ATCHISON,1315,5263,1811,0,253,0,0,57,3142,360
Kansas,BARBER,370,1615,724,0,55,0,0,27,809,122
Kansas,BARTON,2218,5145,2598,0,279,0,0,97,2171,693
Kansas,BOURBON,1451,6851,1814,2465,210,0,0,157,2204,447
Kansas,BROWN,1033,2828,1425,0,73,0,0,9,1321,241
Kansas,BUTLER,5669,20783,9508,0,1314,0,0,267,9695,1220
Kansas,CHASE,305,981,512,0,21,0,0,6,443,77
Kansas,CHAUTAUQUA,384,1212,663,0,45,0,0,1,502,109
Kansas,CHEROKEE,1725,6087,3280,0,407,0,0,43,2357,489
Kansas,CHEYENNE,270,718,316,0,3,0,0,26,373,95
Kansas,CLARK,236,547,278,0,4,0,0,51,214,67
Kansas,CLAY,945,4179,2550,0,297,0,0,42,1289,297
Kansas,CLOUD,985,2348,1049,0,93,0,0,101,1105,233
Kansas,COFFEY,892,2701,1194,0,140,0,0,41,1326,199
Kansas,COMANCHE,201,442,154,0,2,0,0,1,285,57
Kansas,COWLEY,2793,10274,4394,0,606,0,0,152,5121,718
Kansas,CRAWFORD,3144,9222,4601,0,1066,0,0,314,3241,638
Kansas,DECATUR,302,890,408,0,22,0,0,97,363,100
Kansas,DICKINSON,2353,10588,5836,0,834,0,0,158,3760,621
Kansas,DONIPHAN,621,2207,867,0,96,0,0,3,1242,177
Kansas,DOUGLAS,6506,21471,8621,0,4374,0,0,482,7994,1389
Kansas,EDWARDS,270,574,266,0,16,0,0,63,230,82
Kansas,ELK,261,1774,825,0,17,0,0,2,931,96
Kansas,ELLIS,2039,4751,2324,0,597,0,0,129,1701,685
Kansas,ELLSWORTH,572,1945,988,0,34,0,0,37,886,178
Kansas,FINNEY,1802,4033,1915,0,328,0,0,53,1738,307
Kansas,FORD,1500,5079,2641,0,160,0,0,162,2116,536
Kansas,FRANKLIN,2239,6407,2690,0,329,0,0,166,3222,499
Kansas,GEARY,3537,35068,21104,0,5614,0,0,203,8147,1301
Kansas,GOVE,241,423,234,0,13,0,0,10,167,104
Kansas,GRAHAM,237,636,463,0,18,0,0,2,153,67
Kansas,GRANT,351,520,208,0,44,0,0,29,239,38
Kansas,GRAY,241,819,182,0,22,0,0,17,597,125
Kansas,GREELEY,86,88,68,0,0,0,0,0,20,14
Kansas,GREENWOOD,732,2217,1229,0,85,0,0,38,864,181
Kansas,HAMILTON,196,226,152,0,11,0,0,4,60,39
Kansas,HARPER,438,1193,503,0,44,0,0,13,634,114
Kansas,HARVEY,2645,7402,3388,0,439,0,0,106,3468,506
Kansas,HASKELL,156,257,168,0,0,0,0,0,89,27
Kansas,HODGEMAN,149,581,306,0,9,0,0,75,191,59
Kansas,JACKSON,1300,7112,3675,0,193,0,0,80,3165,427
Kansas,JEFFERSON,1949,8629,3532,0,380,0,0,86,4632,512
Kansas,JEWELL,381,1329,704,0,22,0,0,1,601,108
Kansas,JOHNSON,38326,91542,42338,0,9940,0,0,3845,35419,6170
Kansas,KEARNY,275,516,338,0,61,0,0,2,115,44
Kansas,KINGMAN,761,1969,937,0,107,0,0,53,872,174
Kansas,KIOWA,276,371,166,0,0,0,0,10,195,52
Kansas,LABETTE,1891,5072,2873,0,176,0,0,41,1983,467
Kansas,LANE,182,364,169,0,9,0,0,7,178,58
Kansas,LEAVENWORTH,8903,91388,29161,4542,4837,0,12422,773,39654,3027
Kansas,LINCOLN,309,836,327,0,40,0,0,31,438,95
Kansas,LINN,925,3854,1919,0,81,0,0,80,1774,304
Kansas,LOGAN,271,434,212,0,31,0,0,7,185,96
Kansas,LYON,2344,9412,4265,0,704,0,0,199,4244,688
Kansas,MC PHERSON,2419,4822,2223,0,358,0,0,111,2130,507
Kansas,MARION,848,2906,1537,0,134,0,0,73,1161,193
Kansas,MARSHALL,1141,3400,1802,0,50,0,0,33,1516,338
Kansas,MEADE,289,634,272,0,11,0,0,17,334,93
Kansas,MIAMI,2355,7946,3810,0,299,0,0,98,3740,683
Kansas,MITCHELL,505,1520,649,0,79,0,0,15,778,155
Kansas,MONTGOMERY,3342,9718,5316,0,338,0,0,316,3748,754
Kansas,MORRIS,587,3202,1746,0,144,0,0,32,1281,208
Kansas,MORTON,174,519,210,0,19,0,0,58,233,42
Kansas,NEMAHA,910,2636,1424,0,43,0,0,56,1113,253
Kansas,NEOSHO,1201,4139,1819,0,148,0,0,24,2147,416
Kansas,NESS,329,315,87,0,18,0,0,2,208,98
Kansas,NORTON,580,1260,601,0,35,0,0,26,598,150
Kansas,OSAGE,1818,9134,3637,0,347,0,0,40,5109,566
Kansas,OSBORNE,394,1148,432,0,42,0,0,22,651,119
Kansas,OTTAWA,557,1794,735,0,58,0,0,47,954,147
Kansas,PAWNEE,563,2055,1248,0,27,0,0,22,759,187
Kansas,PHILLIPS,594,1744,900,0,45,0,0,19,780,212
Kansas,POTTAWATOMIE,1777,7772,3535,0,641,0,0,79,3517,474
Kansas,PRATT,679,1872,809,0,82,0,0,28,952,152
Kansas,RAWLINS,295,560,313,0,13,0,0,27,207,85
Kansas,RENO,5489,17756,7482,0,508,0,0,606,9160,1459
Kansas,REPUBLIC,533,1318,784,0,36,0,0,36,462,125
Kansas,RICE,765,2600,1334,0,93,0,0,38,1135,204
Kansas,RILEY,5158,24876,12398,0,6337,0,0,480,5661,1026
Kansas,ROOKS,448,1353,746,0,20,0,0,2,585,173
Kansas,RUSH,428,965,418,0,16,0,0,5,526,139
Kansas,RUSSELL,591,1718,859,0,50,0,0,139,669,250
Kansas,SALINE,4908,14410,7107,0,1222,0,0,403,5678,1349
Kansas,SCOTT,385,596,316,0,10,0,0,58,212,79
Kansas,SEDGWICK,38069,167322,65114,35,13892,0,9122,2634,76526,9229
Kansas,SEWARD,1140,1953,959,0,50,0,0,9,935,198
Kansas,SHAWNEE,16246,133115,45941,0,4096,0,5406,1357,76314,5953
Kansas,SHERIDAN,235,421,243,0,8,0,0,51,119,64
Kansas,SHERMAN,632,1737,703,0,78,0,0,84,872,121
Kansas,SMITH,380,1406,854,0,24,0,0,16,513,147
Kansas,STAFFORD,327,965,513,0,10,0,0,76,366,89
Kansas,STANTON,115,133,19,0,1,0,0,1,111,14
Kansas,STEVENS,341,484,203,0,21,0,0,13,246,54
Kansas,SUMNER,2133,7284,3338,0,294,0,0,105,3547,457
Kansas,THOMAS,435,991,572,0,56,0,0,12,351,138
Kansas,TREGO,314,889,510,0,44,0,0,11,324,104
Kansas,WABAUNSEE,672,4373,1810,0,276,0,0,84,2204,223
Kansas,WALLACE,145,210,135,0,26,0,0,1,48,31
Kansas,WASHINGTON,524,1698,963,0,37,0,0,73,624,150
Kansas,WICHITA,161,277,101,0,35,0,0,29,112,29
Kansas,WILSON,1074,3664,1831,0,92,0,0,86,1655,212
Kansas,WOODSON,382,1391,601,0,42,0,0,8,740,126
Kansas,WYANDOTTE,10547,54533,19168,0,1893,0,0,331,33141,3053
Kentucky,ADAIR,1034,5990,3829,0,118,0,0,18,2025,344
Kentucky,ALLEN,1465,6095,3524,0,173,0,0,33,2365,345
Kentucky,ANDERSON,1582,8830,4133,0,367,0,0,66,4265,487
Kentucky,BALLARD,883,3494,1945,0,114,0,0,114,1320,274
Kentucky,BARREN,3196,12912,7399,0,569,0,0,138,4805,710
Kentucky,BATH,895,5713,2696,0,61,0,0,7,2948,338
Kentucky,BELL,2345,11588,7851,0,320,0,0,140,3276,485
Kentucky,BOONE,8676,31301,14148,0,2791,0,0,402,13960,1949
Kentucky,BOURBON,1582,7629,3197,0,270,0,0,142,4021,463
Kentucky,BOYD,4576,27005,13519,0,759,0,0,167,12561,1483
Kentucky,BOYLE,3006,11011,5034,0,389,0,0,118,5470,664
Kentucky,BRACKEN,712,3007,1291,0,109,0,0,12,1594,185
Kentucky,BREATHITT,1035,9019,4973,0,113,0,0,126,3807,378
Kentucky,BRECKINRIDGE,1564,10674,6613,0,498,0,0,52,3512,513
Kentucky,BULLITT,6474,22576,12035,0,1834,0,0,571,8136,1393
Kentucky,BUTLER,947,3951,2471,0,156,0,0,54,1269,238
Kentucky,CALDWELL,1181,5516,3092,0,141,0,0,39,2244,365
Kentucky,CALLOWAY,2702,13453,7507,0,1120,0,0,434,4392,708
Kentucky,CAMPBELL,6499,31754,10696,0,1899,0,0,572,18587,1907
Kentucky,CARLISLE,401,1822,1091,0,16,0,0,1,714,138
Kentucky,CARROLL,1220,4507,1667,0,68,0,0,109,2663,283
Kentucky,CARTER,1721,13155,6339,0,259,0,0,56,6500,718
Kentucky,CASEY,1247,8743,4234,0,130,0,0,49,4331,445
Kentucky,CHRISTIAN,6373,42824,24293,0,6970,0,0,383,11178,1839
Kentucky,CLARK,3011,17218,8279,0,654,0,0,216,8069,884
Kentucky,CLAY,1455,7786,4670,0,144,0,0,128,2844,365
Kentucky,CLINTON,825,3858,2185,0,78,0,0,6,1590,218
Kentucky,CRITTENDEN,834,4713,2906,0,64,0,0,11,1733,232
Kentucky,CUMBERLAND,587,2220,1434,0,122,0,0,18,647,128
Kentucky,DAVIESS,9352,27414,15720,0,1422,0,0,710,9562,2042
Kentucky,EDMONSON,1023,5103,2848,0,128,0,0,40,2087,288
Kentucky,ELLIOTT,267,2439,1610,0,36,0,0,4,788,105
Kentucky,ESTILL,947,7191,3454,0,92,0,0,9,3635,354
Kentucky,FAYETTE,19676,117446,39794,311,7629,0,4678,1611,63424,5862
Kentucky,FLEMING,1098,6709,3170,0,160,0,0,9,3369,393
Kentucky,FLOYD,2381,17498,10574,0,435,0,0,83,6406,938
Kentucky,FRANKLIN,4191,18000,9074,0,639,0,0,376,7912,937
Kentucky,FULTON,573,2849,1660,0,77,0,0,4,1108,182
Kentucky,GALLATIN,740,3111,1008,0,70,0,0,3,2030,175
Kentucky,GARRARD,1266,8898,4354,0,287,0,0,105,4152,486
Kentucky,GRANT,2326,8444,3943,0,408,0,0,72,4022,495
Kentucky,GRAVES,3092,13602,6878,0,457,0,0,77,6190,1009
Kentucky,GRAYSON,1969,9911,5538,0,242,0,0,58,4072,667
Kentucky,GREEN,1041,4157,2267,0,170,0,0,34,1686,283
Kentucky,GREENUP,3515,19527,10599,0,491,0,0,227,8209,1108
Kentucky,HANCOCK,671,2167,1282,0,115,0,0,1,768,159
Kentucky,HARDIN,14051,108580,76859,0,10575,0,0,1371,19775,4165
Kentucky,HARLAN,1985,17475,12191,0,351,0,0,118,4815,735
Kentucky,HARRISON,1467,8889,4286,0,187,0,0,35,4381,508
Kentucky,HART,1286,6805,3952,0,172,0,0,11,2670,355
Kentucky,HENDERSON,3706,12708,6361,0,544,0,0,153,5649,1043
Kentucky,HENRY,1479,4970,2140,0,207,0,0,65,2559,334
Kentucky,HICKMAN,465,2362,1200,0,34,0,0,6,1121,155
Kentucky,HOPKINS,3830,16664,9598,0,636,0,0,189,6241,1093
Kentucky,JACKSON,530,5311,2789,0,40,0,0,1,2481,260
Kentucky,JEFFERSON,56047,280525,109562,1970,18250,0,22307,5033,123405,16374
Kentucky,JESSAMINE,3053,25387,9954,940,1220,0,923,126,12224,1240
Kentucky,JOHNSON,1706,15767,9387,0,224,0,0,66,6090,711
Kentucky,KENTON,12136,45967,17425,0,3606,0,0,828,24108,2992
Kentucky,KNOTT,779,8116,5023,0,144,0,0,9,2939,353
Kentucky,KNOX,2160,12309,7335,0,311,0,0,44,4619,601
Kentucky,LARUE,1298,4921,3043,0,157,0,0,17,1705,284
Kentucky,LAUREL,3818,28296,16862,0,632,0,0,324,10479,1449
Kentucky,LAWRENCE,1214,8715,4518,0,141,0,0,65,3991,478
Kentucky,LEE,473,4633,2182,0,64,0,0,30,2357,202
Kentucky,LESLIE,487,3447,2325,0,43,0,0,11,1069,210
Kentucky,LETCHER,1230,8902,5697,0,95,0,0,24,3087,472
Kentucky,LEWIS,795,4663,2718,0,84,0,0,12,1849,240
Kentucky,LINCOLN,1689,11100,5012,0,251,0,0,43,5794,642
Kentucky,LIVINGSTON,1033,4660,2523,0,55,0,0,35,2048,271
Kentucky,LOGAN,2185,9943,4863,0,280,0,0,105,4695,534
Kentucky,LYON,861,4550,2709,0,96,0,0,52,1693,258
Kentucky,MC CRACKEN,5821,27544,13520,0,1114,0,0,406,12504,1943
Kentucky,MC CREARY,1106,11109,6268,0,269,0,0,20,4552,597
Kentucky,MC LEAN,939,2637,1490,0,92,0,0,50,1005,201
Kentucky,MADISON,4961,36093,16671,0,2357,0,0,566,16499,1958
Kentucky,MAGOFFIN,421,5013,3281,0,102,0,0,11,1620,207
Kentucky,MARION,1222,5387,2738,0,236,0,395,42,1976,340
Kentucky,MARSHALL,3242,13445,7314,0,462,0,0,311,5359,1029
Kentucky,MARTIN,643,4365,2809,0,52,0,0,2,1501,236
Kentucky,MASON,1375,6648,2667,0,226,0,0,84,3671,418
Kentucky,MEADE,3541,22492,14883,0,2139,0,0,289,5181,989
Kentucky,MENIFEE,565,3350,2055,0,124,0,0,17,1154,161
Kentucky,MERCER,1692,8236,4078,0,279,0,0,20,3859,497
Kentucky,METCALFE,686,2906,1681,0,96,0,0,14,1115,154
Kentucky,MONROE,634,2905,1919,0,98,0,0,1,886,150
Kentucky,MONTGOMERY,2164,11905,5131,0,318,0,0,84,6373,673
Kentucky,MORGAN,1063,4969,2730,0,63,0,0,7,2168,261
Kentucky,MUHLENBERG,2187,9010,5772,0,317,0,0,94,2827,523
Kentucky,NELSON,3505,13113,6822,0,885,0,0,83,5323,870
Kentucky,NICHOLAS,633,3029,1267,0,32,0,0,14,1716,201
Kentucky,OHIO,2134,8183,5135,0,227,0,0,108,2713,489
Kentucky,OLDHAM,5064,13835,6869,0,1049,0,0,427,5490,822
Kentucky,OWEN,919,4535,2284,0,124,0,0,38,2089,231
Kentucky,OWSLEY,288,1979,880,0,8,0,0,36,1055,112
Kentucky,PENDLETON,1414,5313,2010,0,142,0,0,61,3100,323
Kentucky,PERRY,1658,14790,9680,0,242,0,0,77,4791,769
Kentucky,PIKE,4084,27763,17246,0,483,0,0,162,9871,1409
Kentucky,POWELL,934,8152,4402,0,114,0,0,13,3624,359
Kentucky,PULASKI,5193,35615,19052,0,797,0,5,208,15553,2304
Kentucky,ROBERTSON,170,1091,572,0,14,0,0,0,505,54
Kentucky,ROCKCASTLE,995,7664,4641,0,179,0,0,28,2815,372
Kentucky,ROWAN,1353,9760,4322,0,400,0,0,17,5021,588
Kentucky,RUSSELL,1451,7843,4496,0,144,0,0,8,3196,465
Kentucky,SCOTT,3302,13502,5698,0,721,0,0,115,6968,791
Kentucky,SHELBY,2857,10485,5175,0,634,0,0,99,4577,604
Kentucky,SIMPSON,1672,5127,2576,0,214,0,0,32,2305,330
Kentucky,SPENCER,1424,5429,2773,0,422,0,0,33,2202,306
Kentucky,TAYLOR,1809,8709,4667,0,383,0,0,42,3616,519
Kentucky,TODD,886,4531,2353,0,186,0,0,70,1922,259
Kentucky,TRIGG,1427,7676,5033,0,256,0,0,164,2223,396
Kentucky,TRIMBLE,758,3491,1821,0,92,0,0,12,1566,231
Kentucky,UNION,1038,4390,2683,0,127,0,0,32,1548,301
Kentucky,WARREN,8038,30517,16350,0,2549,0,0,495,11124,1783
Kentucky,WASHINGTON,621,3491,1768,0,81,0,0,22,1620,183
Kentucky,WAYNE,1816,9404,5705,0,179,0,0,29,3492,504
Kentucky,WEBSTER,943,4029,2239,0,103,0,0,11,1676,313
Kentucky,WHITLEY,2705,17613,10041,0,380,0,0,83,7109,891
Kentucky,WOLFE,451,3845,1561,0,103,0,0,3,2177,199
Kentucky,WOODFORD,1949,9793,3989,0,391,0,0,459,4954,540
Louisiana,ACADIA,3907,16738,8091,0,534,0,0,265,7848,1372
Louisiana,ALLEN,1788,8429,3994,0,161,0,0,28,4245,569
Louisiana,ASCENSION,5803,20524,11113,0,1685,0,0,128,7598,1138
Louisiana,ASSUMPTION,1177,4727,2718,0,129,0,0,44,1836,355
Louisiana,AVOYELLES,2819,18763,9559,0,393,0,0,106,8704,1127
Louisiana,BEAUREGARD,3024,17287,10637,0,1102,0,0,275,5273,882
Louisiana,BIENVILLE,1130,7765,3556,0,146,0,0,41,4022,400
Louisiana,BOSSIER,12142,74373,42844,0,6221,0,0,1027,24281,3506
Louisiana,CADDO,20376,137811,56487,6188,6916,0,3696,1363,63162,6455
Louisiana,CALCASIEU,15160,54189,26091,0,3722,0,0,870,23506,3148
Louisiana,CALDWELL,717,3986,2365,0,80,0,0,131,1410,248
Louisiana,CAMERON,532,1308,853,0,75,0,0,20,360,68
Louisiana,CATAHOULA,624,5473,2191,0,77,0,0,93,3112,314
Louisiana,CLAIBORNE,1385,6149,3418,0,150,0,0,132,2449,347
Louisiana,CONCORDIA,1338,8638,4152,0,119,0,0,48,4319,531
Louisiana,DE SOTO,1771,10622,4960,0,465,0,0,259,4939,593
Louisiana,EAST BATON ROUGE,29069,107792,55425,572,10078,0,544,2067,39106,5540
Louisiana,EAST CARROLL,537,1821,1118,0,26,0,0,20,657,121
Louisiana,EAST FELICIANA,1841,8047,4678,0,218,0,0,253,2898,352
Louisiana,EVANGELINE,2099,9877,5554,0,307,0,0,139,3877,596
Louisiana,FRANKLIN,1319,8396,5005,0,207,0,0,21,3163,545
Louisiana,GRANT,1868,12964,6398,0,274,0,0,59,6233,779
Louisiana,IBERIA,4944,16782,10003,0,824,0,0,166,5789,1239
Louisiana,IBERVILLE,1928,8197,4398,0,461,0,0,155,3183,469
Louisiana,JACKSON,1283,7328,4581,0,265,0,0,46,2436,398
Louisiana,JEFFERSON,28475,126401,62185,0,7680,0,0,2355,54181,5290
Louisiana,JEFFERSON DAVIS,2028,12938,6910,0,202,0,0,117,5708,755
Louisiana,LAFAYETTE,12760,49382,26689,0,4518,0,0,1186,16988,3568
Louisiana,LAFOURCHE,5589,19541,10684,0,830,0,0,401,7626,1418
Louisiana,LA SALLE,965,5255,2941,0,168,0,0,52,2094,317
Louisiana,LINCOLN,2301,14075,8104,0,1139,0,0,231,4602,658
Louisiana,LIVINGSTON,7745,27636,14926,0,1732,0,0,227,10750,1564
Louisiana,MADISON,671,3642,1950,0,49,0,0,47,1597,258
Louisiana,MOREHOUSE,2088,9717,5603,0,409,0,0,44,3661,700
Louisiana,NATCHITOCHES,2666,17053,9101,0,762,0,0,157,7032,916
Louisiana,ORLEANS,11186,171124,46842,18532,7547,0,22708,1955,73539,5809
Louisiana,OUACHITA,9643,56269,32198,0,2568,0,0,970,20532,3554
Louisiana,PLAQUEMINES,1050,6606,3107,0,1015,0,0,77,2407,237
Louisiana,POINTE COUPEE,1580,5913,3096,0,104,0,0,36,2677,345
Louisiana,RAPIDES,10557,107336,42527,0,2692,0,1898,565,59653,4993
Louisiana,RED RIVER,544,2934,1700,0,73,0,0,33,1127,147
Louisiana,RICHLAND,1154,6563,3590,0,104,0,0,113,2755,437
Louisiana,SABINE,2055,11859,6895,0,354,0,0,77,4533,691
Louisiana,ST. BERNARD,1647,7765,3470,0,519,0,0,60,3716,353
Louisiana,ST. CHARLES,3736,12925,5769,0,874,0,0,137,6145,556
Louisiana,ST. HELENA,772,4353,2488,0,188,0,0,68,1609,180
Louisiana,ST. JAMES,1202,5820,2752,0,170,0,0,82,2815,324
Louisiana,ST. JOHN THE BAPTIST,3556,18856,9381,0,922,0,0,124,8428,883
Louisiana,ST. LANDRY,5330,27759,16079,0,1105,0,0,227,10348,1815
Louisiana,ST. MARTIN,3103,11369,7197,0,631,0,0,43,3499,917
Louisiana,ST. MARY,2967,11168,5342,0,560,0,0,193,5073,973
Louisiana,ST. TAMMANY,23566,75987,42114,0,5090,0,0,1311,27472,3722
Louisiana,TANGIPAHOA,8485,35122,15412,0,1971,0,0,883,16856,1999
Louisiana,TENSAS,428,1947,965,0,33,0,0,143,806,111
Louisiana,TERREBONNE,6554,20996,10700,0,1474,0,0,198,8623,1676
Louisiana,UNION,1630,8676,4881,0,182,0,0,216,3397,600
Louisiana,VERMILION,3261,12810,7991,0,456,0,0,166,4198,953
Louisiana,VERNON,5314,39150,24063,0,4186,0,0,403,10498,1778
Louisiana,WASHINGTON,3812,19504,11009,0,532,0,0,222,7742,1160
Louisiana,WEBSTER,3268,19635,9267,0,595,0,0,276,9497,1152
Louisiana,WEST BATON ROUGE,1259,6539,3345,0,256,0,0,60,2877,328
Louisiana,WEST CARROLL,754,3432,1892,0,129,0,0,87,1324,261
Louisiana,WEST FELICIANA,1249,2298,842,0,107,0,0,34,1315,110
Louisiana,WINN,1353,6741,3892,0,119,0,0,11,2719,413
Massachusetts,BARNSTABLE,25686,77382,43073,931,3854,0,2395,3653,23476,4794
Massachusetts,BERKSHIRE,10547,35894,18354,0,1220,0,0,897,15422,1913
Massachusetts,BRISTOL,35883,136599,70701,0,6882,0,0,1997,57019,7518
Massachusetts,DUKES,1431,2257,1526,0,62,0,0,126,544,178
Massachusetts,ESSEX,44554,154772,74802,0,10754,0,0,4576,64640,8566
Massachusetts,FRANKLIN,5936,25011,12361,0,1049,0,0,516,11086,1576
Massachusetts,HAMPDEN,32475,125931,64378,0,11122,0,0,2699,47732,6970
Massachusetts,HAMPSHIRE,10799,68634,22150,65,2773,0,1779,915,40952,2747
Massachusetts,MIDDLESEX,73175,373467,142240,0,23963,0,7094,10674,189497,14093
Massachusetts,NANTUCKET,674,823,392,0,20,0,0,53,358,63
Massachusetts,NORFOLK,39045,179791,82948,0,10264,0,0,5412,81167,7936
Massachusetts,PLYMOUTH,37634,203127,77624,0,8002,0,1999,4068,111434,7601
Massachusetts,SUFFOLK,22503,239779,64003,5958,23368,0,18754,2408,125287,6124
Massachusetts,WORCESTER,53382,197864,101290,0,11794,0,0,4888,79891,9643
Maryland,ALLEGANY,7724,30733,15076,0,1105,0,0,499,14053,2248
Maryland,ANNE ARUNDEL,59218,180052,93816,0,31435,0,0,4539,50262,6884
Maryland,BALTIMORE,63541,208906,76326,0,20310,0,0,4945,107324,11280
Maryland,CALVERT,10433,22976,12627,0,4117,0,0,1143,5088,783
Maryland,CAROLINE,3091,8724,4120,0,789,0,0,129,3687,521
